countyname,state,numberofplans1,numberofplans2,countyssa,eligibles,totalenrollees,totalpenetration
PENDER,NC,10,2,PFFS,34700,79010,227.69452449567723
PENDER,NC,10,2,PFFS,34700,79010,227.69452449567723
PENDER,NC,10,2,HCPP,34700,79010,227.69452449567723
PENDER,NC,10,2,DEMO,34700,79010,227.69452449567723
PENDER,NC,10,2,HMO,34700,79010,227.69452449567723
PENDER,NC,10,2,HMO,34700,79010,227.69452449567723
PENDER,NC,10,2,HMO,34700,79010,227.69452449567723
PENDER,NC,10,2,HMO,34700,79010,227.69452449567723
PENDER,NC,10,2,DEMC,34700,79010,227.69452449567723
PENDER,NC,10,2,DEMO,34700,79010,227.69452449567723
PERQUIMANS,NC,6,1,PFFS,34710,16872,48.60847018150389
PERQUIMANS,NC,6,1,HCPP,34710,16872,48.60847018150389
PERQUIMANS,NC,6,1,PFFS,34710,16872,48.60847018150389
PERQUIMANS,NC,6,1,HMO,34710,16872,48.60847018150389
PERQUIMANS,NC,6,1,PFFS,34710,16872,48.60847018150389
PERQUIMANS,NC,6,1,HCPP,34710,16872,48.60847018150389
PERSON,NC,7,4,PFFS,34720,41524,119.5967741935484
PERSON,NC,7,4,PFFS,34720,41524,119.5967741935484
PERSON,NC,7,4,HMO,34720,41524,119.5967741935484
PERSON,NC,7,4,PFFS,34720,41524,119.5967741935484
PERSON,NC,7,4,HCPP,34720,41524,119.5967741935484
PERSON,NC,7,4,PPO,34720,41524,119.5967741935484
PERSON,NC,7,4,HMO,34720,41524,119.5967741935484
PITT,NC,17,1,PFFS,34730,325601,937.5208753239274
PITT,NC,17,1,HCPP,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,DEMP,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,HMO,34730,325601,937.5208753239274
PITT,NC,17,1,DEMO,34730,325601,937.5208753239274
POLK,NC,12,2,PFFS,34740,58332,167.91018998272884
POLK,NC,12,2,PFFS,34740,58332,167.91018998272884
POLK,NC,12,2,HMO,34740,58332,167.91018998272884
POLK,NC,12,2,HMO,34740,58332,167.91018998272884
POLK,NC,12,2,HMO,34740,58332,167.91018998272884
POLK,NC,12,2,COST,34740,58332,167.91018998272884
POLK,NC,12,2,PFFS,34740,58332,167.91018998272884
POLK,NC,12,2,HMO,34740,58332,167.91018998272884
POLK,NC,12,2,HMO,34740,58332,167.91018998272884
POLK,NC,12,2,PFFS,34740,58332,167.91018998272884
POLK,NC,12,2,PFFS,34740,58332,167.91018998272884
POLK,NC,12,2,HCPP,34740,58332,167.91018998272884
RANDOLPH,NC,15,7,HCPP,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,PFFS,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,PFFS,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,DEMP,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,PFFS,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,PPO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,HMO,34750,327705,943.0359712230215
RANDOLPH,NC,15,7,DEMC,34750,327705,943.0359712230215
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,PFFS,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
RICHMOND,NC,7,NA,HMO,34760,64162,184.58573072497126
ROBESON,NC,9,NA,HCPP,34770,184545,530.7592752372735
ROBESON,NC,9,NA,PFFS,34770,184545,530.7592752372735
ROBESON,NC,9,NA,PFFS,34770,184545,530.7592752372735
ROBESON,NC,9,NA,DEMP,34770,184545,530.7592752372735
ROBESON,NC,9,NA,HMO,34770,184545,530.7592752372735
ROBESON,NC,9,NA,HMO,34770,184545,530.7592752372735
ROBESON,NC,9,NA,HMO,34770,184545,530.7592752372735
ROBESON,NC,9,NA,HMO,34770,184545,530.7592752372735
ROBESON,NC,9,NA,PFFS,34770,184545,530.7592752372735
ROCKINGHAM,NC,9,6,PFFS,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,PFFS,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,DEMP,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,HMO,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,HMO,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,PFFS,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,HCPP,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,PPO,34780,161820,465.26739505462905
ROCKINGHAM,NC,9,6,HMO,34780,161820,465.26739505462905
ROWAN,NC,17,4,PFFS,34790,354280,1018.3386030468525
ROWAN,NC,17,4,DEMP,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HCPP,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,PFFS,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HCPP,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,DEMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,PPO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,HMO,34790,354280,1018.3386030468525
ROWAN,NC,17,4,PFFS,34790,354280,1018.3386030468525
RUTHERFORD,NC,7,1,PFFS,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,HCPP,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,HMO,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,COST,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,PPO,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,HMO,34800,88151,253.30747126436785
RUTHERFORD,NC,7,1,HMO,34800,88151,253.30747126436785
SAMPSON,NC,8,1,PFFS,34810,77048,221.33869577707554
SAMPSON,NC,8,1,HCPP,34810,77048,221.33869577707554
SAMPSON,NC,8,1,HMO,34810,77048,221.33869577707554
SAMPSON,NC,8,1,HMO,34810,77048,221.33869577707554
SAMPSON,NC,8,1,COST,34810,77048,221.33869577707554
SAMPSON,NC,8,1,HMO,34810,77048,221.33869577707554
SAMPSON,NC,8,1,COST,34810,77048,221.33869577707554
SAMPSON,NC,8,1,HCPP,34810,77048,221.33869577707554
SCOTLAND,NC,10,1,PFFS,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HCPP,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
SCOTLAND,NC,10,1,HMO,34820,61100,175.47386559448591
STANLY,NC,10,1,PFFS,34830,108680,312.02985931668104
STANLY,NC,10,1,HCPP,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,DEMP,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,HMO,34830,108680,312.02985931668104
STANLY,NC,10,1,HCPP,34830,108680,312.02985931668104
STOKES,NC,9,5,PFFS,34840,63900,183.40987370838118
STOKES,NC,9,5,DEMP,34840,63900,183.40987370838118
STOKES,NC,9,5,HMO,34840,63900,183.40987370838118
STOKES,NC,9,5,HMO,34840,63900,183.40987370838118
STOKES,NC,9,5,PFFS,34840,63900,183.40987370838118
STOKES,NC,9,5,HCPP,34840,63900,183.40987370838118
STOKES,NC,9,5,PFFS,34840,63900,183.40987370838118
STOKES,NC,9,5,HMO,34840,63900,183.40987370838118
STOKES,NC,9,5,HCPP,34840,63900,183.40987370838118
SURRY,NC,10,5,HCPP,34850,151280,434.0889526542324
SURRY,NC,10,5,PFFS,34850,151280,434.0889526542324
SURRY,NC,10,5,DEMP,34850,151280,434.0889526542324
SURRY,NC,10,5,HMO,34850,151280,434.0889526542324
SURRY,NC,10,5,HMO,34850,151280,434.0889526542324
SURRY,NC,10,5,PFFS,34850,151280,434.0889526542324
SURRY,NC,10,5,DEMO,34850,151280,434.0889526542324
SURRY,NC,10,5,HMO,34850,151280,434.0889526542324
SURRY,NC,10,5,HMO,34850,151280,434.0889526542324
SURRY,NC,10,5,PFFS,34850,151280,434.0889526542324
SWAIN,NC,7,1,PFFS,34860,19838,56.90763052208835
SWAIN,NC,7,1,HCPP,34860,19838,56.90763052208835
SWAIN,NC,7,1,HMO,34860,19838,56.90763052208835
SWAIN,NC,7,1,HMO,34860,19838,56.90763052208835
SWAIN,NC,7,1,HMO,34860,19838,56.90763052208835
SWAIN,NC,7,1,HMO,34860,19838,56.90763052208835
SWAIN,NC,7,1,PSO,34860,19838,56.90763052208835
TRANSYLVANIA,NC,12,1,PFFS,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HCPP,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,PFFS,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,PPO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,DEMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HMO,34870,94284,270.3871522798968
TRANSYLVANIA,NC,12,1,HCPP,34870,94284,270.3871522798968
TYRRELL,NC,1,1,PFFS,34880,735,2.1072247706422016
UNION,NC,27,1,PFFS,34890,406728,1165.743766122098
UNION,NC,27,1,HCPP,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,HMO,34890,406728,1165.743766122098
UNION,NC,27,1,PFFS,34890,406728,1165.743766122098
UNION,NC,27,1,PFFS,34890,406728,1165.743766122098
VANCE,NC,7,3,PFFS,34900,56651,162.32378223495704
VANCE,NC,7,3,PFFS,34900,56651,162.32378223495704
VANCE,NC,7,3,PFFS,34900,56651,162.32378223495704
VANCE,NC,7,3,HMO,34900,56651,162.32378223495704
VANCE,NC,7,3,COST,34900,56651,162.32378223495704
VANCE,NC,7,3,HMO,34900,56651,162.32378223495704
VANCE,NC,7,3,HMO,34900,56651,162.32378223495704
WAKE,NC,59,8,HCPP,34910,4393022,12583.849899742194
WAKE,NC,59,8,PFFS,34910,4393022,12583.849899742194
WAKE,NC,59,8,PFFS,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,DEMP,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,PFFS,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,COST,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HCPP,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,COST,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,COST,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,DEMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,DEMP,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,PFFS,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,PPO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,PPO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HCPP,34910,4393022,12583.849899742194
WAKE,NC,59,8,HCPP,34910,4393022,12583.849899742194
WAKE,NC,59,8,DEMC,34910,4393022,12583.849899742194
WAKE,NC,59,8,PPO,34910,4393022,12583.849899742194
WAKE,NC,59,8,PFFS,34910,4393022,12583.849899742194
WAKE,NC,59,8,HCPP,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WAKE,NC,59,8,HMO,34910,4393022,12583.849899742194
WARREN,NC,7,3,PFFS,34920,26222,75.09163802978236
WARREN,NC,7,3,PFFS,34920,26222,75.09163802978236
WARREN,NC,7,3,PFFS,34920,26222,75.09163802978236
WARREN,NC,7,3,HMO,34920,26222,75.09163802978236
WARREN,NC,7,3,HMO,34920,26222,75.09163802978236
WARREN,NC,7,3,HMO,34920,26222,75.09163802978236
WARREN,NC,7,3,HMO,34920,26222,75.09163802978236
WASHINGTON,NC,4,1,PFFS,34930,11052,31.640423704551964
WASHINGTON,NC,4,1,PFFS,34930,11052,31.640423704551964
WASHINGTON,NC,4,1,HMO,34930,11052,31.640423704551964
WASHINGTON,NC,4,1,HMO,34930,11052,31.640423704551964
WATAUGA,NC,9,1,PFFS,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,PPO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WATAUGA,NC,9,1,HMO,34940,52182,149.34745277618774
WAYNE,NC,16,1,PFFS,34950,304528,871.3247496423461
WAYNE,NC,16,1,HCPP,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,COST,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,DEMP,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WAYNE,NC,16,1,HMO,34950,304528,871.3247496423461
WILKES,NC,7,5,HCPP,34960,86163,246.4616704805492
WILKES,NC,7,5,PFFS,34960,86163,246.4616704805492
WILKES,NC,7,5,DEMP,34960,86163,246.4616704805492
WILKES,NC,7,5,HMO,34960,86163,246.4616704805492
WILKES,NC,7,5,HMO,34960,86163,246.4616704805492
WILKES,NC,7,5,HMO,34960,86163,246.4616704805492
WILKES,NC,7,5,PFFS,34960,86163,246.4616704805492
WILSON,NC,10,1,PFFS,34970,131050,374.7497855304547
WILSON,NC,10,1,HMO,34970,131050,374.7497855304547
WILSON,NC,10,1,COST,34970,131050,374.7497855304547
WILSON,NC,10,1,DEMP,34970,131050,374.7497855304547
WILSON,NC,10,1,HMO,34970,131050,374.7497855304547
WILSON,NC,10,1,HMO,34970,131050,374.7497855304547
WILSON,NC,10,1,DEMP,34970,131050,374.7497855304547
WILSON,NC,10,1,HMO,34970,131050,374.7497855304547
WILSON,NC,10,1,HMO,34970,131050,374.7497855304547
WILSON,NC,10,1,DEMO,34970,131050,374.7497855304547
YADKIN,NC,10,6,PFFS,34980,69680,199.19954259576903
YADKIN,NC,10,6,PFFS,34980,69680,199.19954259576903
YADKIN,NC,10,6,DEMP,34980,69680,199.19954259576903
YADKIN,NC,10,6,HMO,34980,69680,199.19954259576903
YADKIN,NC,10,6,HMO,34980,69680,199.19954259576903
YADKIN,NC,10,6,PFFS,34980,69680,199.19954259576903
YADKIN,NC,10,6,HCPP,34980,69680,199.19954259576903
YADKIN,NC,10,6,HCPP,34980,69680,199.19954259576903
YADKIN,NC,10,6,HMO,34980,69680,199.19954259576903
YADKIN,NC,10,6,HMO,34980,69680,199.19954259576903
YANCEY,NC,8,3,PFFS,34981,33512,95.80057745633343
YANCEY,NC,8,3,PFFS,34981,33512,95.80057745633343
YANCEY,NC,8,3,PFFS,34981,33512,95.80057745633343
YANCEY,NC,8,3,HCPP,34981,33512,95.80057745633343
YANCEY,NC,8,3,HMO,34981,33512,95.80057745633343
YANCEY,NC,8,3,HMO,34981,33512,95.80057745633343
YANCEY,NC,8,3,HMO,34981,33512,95.80057745633343
YANCEY,NC,8,3,HMO,34981,33512,95.80057745633343
ADAMS,ND,2,NA,HMO,35000,1226,3.502857142857143
ADAMS,ND,2,NA,COST,35000,1226,3.502857142857143
BARNES,ND,3,2,PFFS,35010,7419,21.191088260497
BARNES,ND,3,2,COST,35010,7419,21.191088260497
BARNES,ND,3,2,COST,35010,7419,21.191088260497
BENSON,ND,2,1,COST,35020,2082,5.945174186179327
BENSON,ND,2,1,HMO,35020,2082,5.945174186179327
BOTTINEAU,ND,2,1,COST,35040,3098,8.841324200913242
BOTTINEAU,ND,2,1,HMO,35040,3098,8.841324200913242
BURKE,ND,2,NA,HMO,35060,1118,3.188819167142042
BURKE,ND,2,NA,PFFS,35060,1118,3.188819167142042
BURLEIGH,ND,5,1,PFFS,35070,56265,160.43627031650985
BURLEIGH,ND,5,1,HMO,35070,56265,160.43627031650985
BURLEIGH,ND,5,1,HMO,35070,56265,160.43627031650985
BURLEIGH,ND,5,1,DEMO,35070,56265,160.43627031650985
BURLEIGH,ND,5,1,COST,35070,56265,160.43627031650985
CASS,ND,14,3,PFFS,35080,213248,607.890535917902
CASS,ND,14,3,COST,35080,213248,607.890535917902
CASS,ND,14,3,COST,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,PFFS,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,DEMO,35080,213248,607.890535917902
CASS,ND,14,3,DEMO,35080,213248,607.890535917902
CASS,ND,14,3,HMO,35080,213248,607.890535917902
CASS,ND,14,3,DEMO,35080,213248,607.890535917902
CAVALIER,ND,3,NA,HMO,35090,3294,9.387289826161298
CAVALIER,ND,3,NA,HMO,35090,3294,9.387289826161298
CAVALIER,ND,3,NA,PFFS,35090,3294,9.387289826161298
DICKEY,ND,1,NA,PFFS,35100,1168,3.3276353276353277
DIVIDE,ND,1,NA,HMO,35110,509,1.4497294218171461
DUNN,ND,1,NA,PFFS,35120,553,1.5746013667425969
EDDY,ND,2,NA,PFFS,35130,1320,3.7574722459436374
EDDY,ND,2,NA,DEMO,35130,1320,3.7574722459436374
EMMONS,ND,1,NA,PFFS,35140,1064,3.0278884462151394
FOSTER,ND,2,NA,PFFS,35150,1720,4.8933143669985775
FOSTER,ND,2,NA,COST,35150,1720,4.8933143669985775
GOLDEN VALLEY,ND,1,NA,HMO,35160,433,1.2315130830489192
GRAND FORKS,ND,6,2,PFFS,35170,45726,130.01421666192778
GRAND FORKS,ND,6,2,COST,35170,45726,130.01421666192778
GRAND FORKS,ND,6,2,HMO,35170,45726,130.01421666192778
GRAND FORKS,ND,6,2,DEMO,35170,45726,130.01421666192778
GRAND FORKS,ND,6,2,HMO,35170,45726,130.01421666192778
GRAND FORKS,ND,6,2,PFFS,35170,45726,130.01421666192778
GRANT,ND,1,NA,PFFS,35180,661,1.8789084707220012
GRIGGS,ND,1,NA,COST,35190,632,1.795964762716681
KIDDER,ND,1,NA,PFFS,35210,588,1.6699801192842942
LAMOURE,ND,2,NA,PFFS,35220,2260,6.416808631459397
LAMOURE,ND,2,NA,COST,35220,2260,6.416808631459397
MCHENRY,ND,5,1,COST,35240,6950,19.721906923950055
MCHENRY,ND,5,1,HMO,35240,6950,19.721906923950055
MCHENRY,ND,5,1,HMO,35240,6950,19.721906923950055
MCHENRY,ND,5,1,COST,35240,6950,19.721906923950055
MCHENRY,ND,5,1,DEMO,35240,6950,19.721906923950055
MCINTOSH,ND,1,NA,PFFS,35250,1106,3.1375886524822696
MCLEAN,ND,3,1,PFFS,35270,6279,17.802665154522256
MCLEAN,ND,3,1,HCPP,35270,6279,17.802665154522256
MCLEAN,ND,3,1,HMO,35270,6279,17.802665154522256
MERCER,ND,4,NA,HMO,35280,5588,15.839002267573695
MERCER,ND,4,NA,HMO,35280,5588,15.839002267573695
MERCER,ND,4,NA,PFFS,35280,5588,15.839002267573695
MERCER,ND,4,NA,DEMO,35280,5588,15.839002267573695
MORTON,ND,5,1,PFFS,35290,22370,63.38906205724001
MORTON,ND,5,1,HMO,35290,22370,63.38906205724001
MORTON,ND,5,1,HMO,35290,22370,63.38906205724001
MORTON,ND,5,1,HMO,35290,22370,63.38906205724001
MORTON,ND,5,1,COST,35290,22370,63.38906205724001
MOUNTRAIL,ND,2,NA,PFFS,35300,2494,7.065155807365439
MOUNTRAIL,ND,2,NA,COST,35300,2494,7.065155807365439
NELSON,ND,1,NA,PFFS,35310,1052,2.9793259699801755
OLIVER,ND,1,NA,PFFS,35320,224,0.6342015855039638
PEMBINA,ND,4,NA,HCPP,35330,6788,19.21313331446363
PEMBINA,ND,4,NA,PFFS,35330,6788,19.21313331446363
PEMBINA,ND,4,NA,DEMO,35330,6788,19.21313331446363
PEMBINA,ND,4,NA,HCPP,35330,6788,19.21313331446363
PIERCE,ND,2,1,COST,35340,2052,5.806451612903226
PIERCE,ND,2,1,PFFS,35340,2052,5.806451612903226
RAMSEY,ND,1,NA,PFFS,35350,2414,6.828854314002829
RANSOM,ND,3,1,PFFS,35360,3504,9.90950226244344
RANSOM,ND,3,1,COST,35360,3504,9.90950226244344
RANSOM,ND,3,1,HMO,35360,3504,9.90950226244344
RICHLAND,ND,5,2,PFFS,35380,13155,37.18202374222725
RICHLAND,ND,5,2,COST,35380,13155,37.18202374222725
RICHLAND,ND,5,2,HMO,35380,13155,37.18202374222725
RICHLAND,ND,5,2,DEMO,35380,13155,37.18202374222725
RICHLAND,ND,5,2,COST,35380,13155,37.18202374222725
ROLETTE,ND,4,1,COST,35390,7072,19.983046058208533
ROLETTE,ND,4,1,HMO,35390,7072,19.983046058208533
ROLETTE,ND,4,1,PFFS,35390,7072,19.983046058208533
ROLETTE,ND,4,1,HMO,35390,7072,19.983046058208533
